Brand,Model_Name,Year_of_Launch,Purchase_Price_INR,Predicted_Current_Value_INR
Oppo,Oppo Reno 6,2024,86868,57211
Nokia,Nokia G20,2019,43195,3439
Xiaomi,Redmi Note 11,2020,66523,9499
Xiaomi,Redmi Note 10,2021,67932,11652
Oppo,Oppo F19,2022,42134,14599
Realme,Realme GT,2019,128224,14077
Motorola,Moto G60,2024,41081,27608
Oppo,Oppo A53,2018,129067,10515
Apple,iPhone 14,2024,62172,41050
Realme,Realme Narzo 50,2019,125148,11058
Nokia,Nokia G20,2018,72776,6122
Oppo,Oppo F21,2020,95219,10420
Motorola,Moto G71,2018,114331,7083
OnePlus,OnePlus 9,2023,92581,41067
Xiaomi,Redmi Note 10,2018,24807,2281
Nokia,Nokia 5.4,2024,46878,29382
Apple,iPhone 12,2022,92982,30709
Apple,iPhone 11,2019,19476,-459
OnePlus,OnePlus 9,2020,125128,18487
Motorola,Moto G60,2024,31125,18546
Oppo,Oppo F19,2022,30173,11840
Nokia,Nokia G20,2023,124883,58565
Nokia,Nokia G20,2021,84649,16488
Vivo,Vivo V20,2022,43563,15215
Oppo,Oppo F19,2022,112637,35085
Vivo,Vivo X60,2024,14707,12553
Nokia,Nokia 5.4,2024,43774,30241
Motorola,Moto Edge 20,2018,20914,2837
Nokia,Nokia G20,2021,114061,21600
Nokia,Nokia 7.2,2024,127909,87186
Vivo,Vivo V21,2023,41848,16937
Apple,iPhone 12,2023,95743,45032
Xiaomi,Mi 10,2019,89961,7510
Realme,Realme GT,2022,108866,29905
Xiaomi,Mi 10,2021,117187,26427
Nokia,Nokia 6.2,2023,15219,8360
Apple,iPhone 14,2019,9051,-1401
Vivo,Vivo X60,2024,94196,62470
Vivo,Vivo X60,2022,118126,36764
Oppo,Oppo F19,2019,93865,10174
Motorola,Moto E40,2024,99644,67213
Oppo,Oppo F19,2019,121643,11222
Motorola,Moto E40,2018,59228,646
Vivo,Vivo V20,2022,13784,3578
Xiaomi,Redmi Note 10,2022,76089,20776
Realme,Realme 8,2021,91981,18817
Samsung,Galaxy A52,2021,56429,9411
Apple,iPhone 14,2024,16497,8572
OnePlus,OnePlus 9,2020,120961,15558
OnePlus,OnePlus 10R,2018,123268,10495
Nokia,Nokia G20,2019,84390,9966
Motorola,Moto Edge 20,2020,89210,13479
Apple,iPhone 14,2021,52447,9919
Oppo,Oppo F19,2022,59047,18587
Apple,iPhone 14,2023,101029,43879
Vivo,Vivo Y20,2023,80120,38348
OnePlus,OnePlus 10R,2019,35642,934
Apple,iPhone 12,2023,99900,45649
Samsung,Galaxy S20,2024,17621,10968
Motorola,Moto G71,2022,27750,9771
Samsung,Galaxy A52,2023,116818,51283
Vivo,Vivo X60,2018,38030,4547
OnePlus,OnePlus 10R,2022,59096,16853
Realme,Realme GT,2023,48726,20301
Motorola,Moto G60,2021,34447,6605
OnePlus,OnePlus 8,2019,50636,2408
Motorola,Moto E40,2018,120926,8106
OnePlus,OnePlus 10R,2023,38285,18844
Xiaomi,Redmi Note 11,2019,111611,9471
Vivo,Vivo X60,2022,64384,21153
Nokia,Nokia 5.4,2020,8906,625
Xiaomi,Redmi Note 10,2019,54602,6493
Realme,Realme Narzo 50,2021,105271,19990
Realme,Realme 9,2021,10267,4282
Motorola,Moto G71,2019,56462,4659
Nokia,Nokia 7.2,2020,128807,15238
Realme,Realme Narzo 50,2020,93805,11321
Apple,iPhone 14,2018,27040,-1044
Motorola,Moto G71,2018,26454,1375
Motorola,Moto Edge 20,2024,85947,57210
Oppo,Oppo F19,2021,129631,29095
Xiaomi,Mi 11X,2023,79310,34413
Oppo,Oppo F21,2020,109141,15323
Motorola,Moto G71,2021,85306,15159
Xiaomi,Mi 11X,2024,82298,52526
Samsung,Galaxy S22,2019,59103,6186
Realme,Realme 8,2023,35017,14982
Motorola,Moto G71,2021,23443,3896
Vivo,Vivo Y20,2022,122745,39013
Apple,iPhone 11,2020,50793,7666
Realme,Realme 9,2022,129711,39186
Vivo,Vivo X60,2020,100341,15520
Nokia,Nokia G20,2024,35889,25818
Apple,iPhone 14,2020,61097,7958
Nokia,Nokia G20,2019,110354,12101
Realme,Realme GT,2024,80350,54249
Xiaomi,Redmi Note 11,2018,37087,618
OnePlus,OnePlus 9,2022,81667,25580
OnePlus,OnePlus 8,2019,108531,10415
Apple,iPhone 12,2021,85393,15674
OnePlus,OnePlus Nord,2022,109599,33392
Motorola,Moto G60,2020,105942,13612
Oppo,Oppo F19,2023,53648,23786
Realme,Realme Narzo 50,2021,33879,3871
Realme,Realme 9,2021,95571,16650
Oppo,Oppo F21,2020,7983,3684
Realme,Realme GT,2019,8834,-1846
Vivo,Vivo V20,2022,33903,11343
Vivo,Vivo Y20,2018,122771,9599
Vivo,Vivo Y20,2018,124298,10406
Vivo,Vivo V20,2021,74404,16528
Samsung,Galaxy S21,2021,107249,19153
OnePlus,OnePlus 10R,2024,40021,24212
Motorola,Moto G60,2018,125543,7092
Vivo,Vivo X60,2024,91512,61273
Oppo,Oppo Reno 6,2022,125548,39994
Apple,iPhone 13,2019,55945,6137
Realme,Realme Narzo 50,2021,117803,25248
Samsung,Galaxy S20,2024,102281,70848
Motorola,Moto G71,2023,14436,5913
Vivo,Vivo Y20,2021,24634,4113
Realme,Realme 9,2022,56300,15463
Realme,Realme GT,2019,85748,7057
Oppo,Oppo F21,2023,88129,38248
Xiaomi,Redmi Note 10,2021,112933,25641
Samsung,Galaxy S21,2023,62163,28057
Apple,iPhone 12,2021,105627,21945
Realme,Realme Narzo 50,2018,22050,-116
Apple,iPhone 11,2024,104986,70486
Xiaomi,Redmi Note 11,2018,109807,5114
Vivo,Vivo V20,2019,20232,3337
Samsung,Galaxy S20,2020,25696,1990
Samsung,Galaxy A52,2019,79384,5296
Nokia,Nokia 5.4,2019,110262,7574
Xiaomi,Mi 11X,2022,17906,4930
OnePlus,OnePlus 8,2021,116452,23019
Nokia,Nokia 5.4,2022,117391,37265
Samsung,Galaxy S21,2022,97742,30394
OnePlus,OnePlus 10R,2021,60485,15165
OnePlus,OnePlus 8,2020,25707,1511
Apple,iPhone 11,2020,29534,5315
Oppo,Oppo F19,2024,47899,31707
Vivo,Vivo X60,2024,67004,45455
Oppo,Oppo A53,2024,33714,22329
Nokia,Nokia 7.2,2024,52494,38043
Samsung,Galaxy A52,2024,23122,15143
Xiaomi,Redmi Note 11,2020,93829,13437
Motorola,Moto Edge 20,2021,124692,24186
Nokia,Nokia G20,2019,117325,11083
OnePlus,OnePlus 10R,2022,45179,11250
Samsung,Galaxy S21,2023,84891,36116
Realme,Realme 9,2020,92297,15438
Vivo,Vivo Y20,2022,42892,14133
Samsung,Galaxy S22,2020,81785,13439
Xiaomi,Redmi Note 11,2018,92342,8222
Xiaomi,Redmi Note 11,2020,87420,9592
OnePlus,OnePlus Nord,2019,27895,2314
Vivo,Vivo V20,2024,59595,38567
OnePlus,OnePlus 9,2024,83381,54636
Motorola,Moto E40,2021,9765,1732
Apple,iPhone 12,2024,107974,70507
Vivo,Vivo Y20,2019,63809,3062
Samsung,Galaxy S20,2024,81581,56177
Nokia,Nokia 6.2,2023,37243,18778
OnePlus,OnePlus 10R,2020,13661,4770
Samsung,Galaxy A52,2021,58277,13988
Samsung,Galaxy S22,2023,115627,52624
Samsung,Galaxy A52,2024,114083,73707
Realme,Realme 9,2021,10422,3690
OnePlus,OnePlus 8,2023,124634,53610
Oppo,Oppo F21,2020,50397,8083
Nokia,Nokia 7.2,2019,82929,10530
Realme,Realme 9,2020,75099,8631
OnePlus,OnePlus 9,2023,24778,13321
Apple,iPhone 14,2018,34865,4169
Vivo,Vivo V20,2020,115613,14972
Apple,iPhone 14,2022,95330,28996
Motorola,Moto G60,2020,124164,18237
Vivo,Vivo X60,2018,21198,3308
Realme,Realme 8,2023,69253,29317
Samsung,Galaxy S20,2023,39852,14976
Samsung,Galaxy S20,2024,75889,50623
Vivo,Vivo Y20,2018,91034,5290
Xiaomi,Redmi Note 11,2023,54161,23670
Realme,Realme GT,2022,40094,12002
Nokia,Nokia 7.2,2021,115944,20872
OnePlus,OnePlus 8,2020,121878,18644
Vivo,Vivo V21,2018,96780,6108
Oppo,Oppo Reno 6,2023,59114,24517
Vivo,Vivo V20,2024,68934,47346
OnePlus,OnePlus Nord,2021,105299,23646
Samsung,Galaxy A52,2024,29766,18545
OnePlus,OnePlus 8,2023,47268,21119
Apple,iPhone 12,2021,22791,3712
Samsung,Galaxy A52,2020,55162,5184
Vivo,Vivo V21,2019,35342,933
Nokia,Nokia 5.4,2019,43995,3889
Motorola,Moto E40,2022,114007,36848
Samsung,Galaxy A52,2020,118821,16955
Xiaomi,Redmi Note 11,2022,97470,31216
Oppo,Oppo Reno 6,2018,66624,1626
Xiaomi,Redmi Note 11,2019,28077,4982
Xiaomi,Redmi Note 10,2020,44085,8443
Vivo,Vivo V20,2022,79949,26542
OnePlus,OnePlus 9,2024,22370,13529
Realme,Realme Narzo 50,2020,13361,3753
Nokia,Nokia 7.2,2023,15081,6029
Apple,iPhone 11,2018,100098,6082
Xiaomi,Redmi Note 11,2021,7168,2108
Xiaomi,Mi 11X,2018,65391,3826
Motorola,Moto Edge 20,2018,26521,-347
Oppo,Oppo F21,2024,28640,19697
Realme,Realme GT,2020,94894,13413
Vivo,Vivo V21,2020,116673,13749
Nokia,Nokia G20,2021,32153,6874
Samsung,Galaxy A52,2023,80688,38648
Oppo,Oppo A53,2019,45285,5800
Vivo,Vivo Y20,2020,38392,4504
Motorola,Moto G71,2019,26317,4029
Realme,Realme Narzo 50,2020,36849,5530
Realme,Realme Narzo 50,2020,72504,7279
Motorola,Moto E40,2023,60407,27160
Vivo,Vivo Y20,2021,7904,100
Realme,Realme GT,2021,79651,13498
Realme,Realme 8,2022,125330,40431
Nokia,Nokia 6.2,2024,92269,62533
Motorola,Moto E40,2020,115187,14368
OnePlus,OnePlus Nord,2018,35210,2929
Vivo,Vivo Y20,2023,39709,20214
Oppo,Oppo Reno 6,2018,123654,9781
Realme,Realme 9,2019,71297,7500
Apple,iPhone 11,2020,61280,10211
Realme,Realme Narzo 50,2021,51073,8504
Nokia,Nokia 6.2,2020,48294,6154
Samsung,Galaxy S22,2022,51009,16535
Nokia,Nokia 6.2,2019,85193,6233
Vivo,Vivo V20,2020,114640,16654
Motorola,Moto Edge 20,2018,53572,5501
Oppo,Oppo Reno 6,2018,83205,3893
OnePlus,OnePlus 8,2020,53032,7620
Samsung,Galaxy S20,2018,21608,3621
Vivo,Vivo Y20,2020,59981,9116
Vivo,Vivo X60,2020,124239,17924
OnePlus,OnePlus 8,2023,126649,58273
Realme,Realme GT,2019,79404,7081
Motorola,Moto Edge 20,2022,54677,15245
Xiaomi,Mi 11X,2020,96607,14055
Realme,Realme 8,2021,77644,17630
Motorola,Moto Edge 20,2023,27219,11690
OnePlus,OnePlus 8,2020,51019,6082
Nokia,Nokia 7.2,2021,56803,14131
OnePlus,OnePlus 9,2021,79506,17000
Motorola,Moto G71,2024,58350,38418
Nokia,Nokia 6.2,2018,76991,3321
OnePlus,OnePlus 8,2018,117881,5949
Oppo,Oppo F21,2021,41603,10067
Motorola,Moto G71,2022,17875,8307
Realme,Realme 9,2022,60943,18234
Realme,Realme GT,2024,48455,34615
Nokia,Nokia 5.4,2020,35402,6419
Vivo,Vivo Y20,2021,45100,10086
Apple,iPhone 12,2018,34790,826
Nokia,Nokia 6.2,2019,93816,6124
Apple,iPhone 11,2023,111291,52625
Oppo,Oppo F19,2023,8003,1603
Samsung,Galaxy A52,2020,73309,9663
Vivo,Vivo Y20,2018,13932,2355
OnePlus,OnePlus Nord,2024,78816,55242
Realme,Realme Narzo 50,2022,71472,20657
Realme,Realme Narzo 50,2022,18639,5159
Apple,iPhone 14,2024,59009,36620
Apple,iPhone 11,2024,14737,11005
Apple,iPhone 13,2024,105420,71845
Realme,Realme 8,2019,95552,6329
Motorola,Moto G71,2021,52797,12871
Motorola,Moto Edge 20,2022,121102,35582
Motorola,Moto G71,2024,54934,38398
Samsung,Galaxy S21,2022,61567,20392
Xiaomi,Mi 11X,2018,22024,1179
Xiaomi,Redmi Note 11,2019,59551,6712
Realme,Realme 8,2018,84975,8158
Nokia,Nokia 7.2,2018,78633,7131
Oppo,Oppo Reno 6,2018,16505,1710
Oppo,Oppo Reno 6,2021,26850,6312
Apple,iPhone 14,2024,10250,7605
Samsung,Galaxy S20,2018,96914,3132
Motorola,Moto E40,2019,128077,14486
OnePlus,OnePlus 9,2023,82544,34570
Motorola,Moto G60,2020,27473,5734
Nokia,Nokia G20,2019,57207,5602
Nokia,Nokia 6.2,2022,74635,20264
Nokia,Nokia G20,2022,74905,19723
Samsung,Galaxy S20,2018,10877,-1880
Nokia,Nokia 7.2,2019,26844,268
Samsung,Galaxy S20,2020,51882,7506
OnePlus,OnePlus 10R,2019,60196,6524
Vivo,Vivo X60,2018,83460,3352
Nokia,Nokia 6.2,2019,84903,9331
Apple,iPhone 11,2024,93581,60044
Xiaomi,Mi 11X,2018,41936,1955
Realme,Realme GT,2023,14923,7237
Realme,Realme 8,2023,118984,56164
Realme,Realme 9,2020,32166,1427
Xiaomi,Mi 10,2021,26137,4994
Samsung,Galaxy S21,2018,74729,3203
Oppo,Oppo F19,2024,24470,14142
Nokia,Nokia G20,2024,125648,84263
Samsung,Galaxy A52,2024,50112,34780
OnePlus,OnePlus Nord,2018,8414,1051
Apple,iPhone 11,2018,122407,10006
Realme,Realme 9,2022,68143,18888
Vivo,Vivo X60,2019,124913,12103
Oppo,Oppo A53,2020,44341,8117
Samsung,Galaxy S21,2022,21964,6522
OnePlus,OnePlus 10R,2021,39079,8643
Xiaomi,Mi 11X,2018,104330,6950
Motorola,Moto G71,2019,47487,4599
Realme,Realme GT,2022,82930,23676
Realme,Realme 9,2022,83162,24633
Apple,iPhone 12,2024,67594,47604
Motorola,Moto G60,2023,109425,50387
Apple,iPhone 14,2024,17674,10409
Motorola,Moto G60,2023,52744,23020
Vivo,Vivo Y20,2023,114080,48848
Apple,iPhone 14,2018,64307,4780
Realme,Realme Narzo 50,2021,95151,18047
Xiaomi,Redmi Note 10,2018,70973,4260
Motorola,Moto Edge 20,2020,123447,19006
Realme,Realme 8,2018,17105,1557
Motorola,Moto E40,2022,50880,16775
Oppo,Oppo A53,2022,86648,27901
Vivo,Vivo Y20,2021,25709,4250
OnePlus,OnePlus 8,2023,49958,23385
Realme,Realme GT,2021,18091,3307
OnePlus,OnePlus Nord,2022,87042,28359
Samsung,Galaxy S22,2018,31872,100
Xiaomi,Mi 10,2020,42708,5470
Motorola,Moto G71,2024,97654,68044
Samsung,Galaxy S21,2024,116513,76678
Xiaomi,Mi 10,2022,78683,24060
Apple,iPhone 12,2024,72559,49424
Samsung,Galaxy S22,2018,99135,3712
Vivo,Vivo V20,2024,95310,61319
Xiaomi,Redmi Note 10,2018,99439,6874
Oppo,Oppo F19,2018,115839,7746
Realme,Realme 9,2019,114941,12787
Realme,Realme GT,2022,30389,10557
Vivo,Vivo X60,2020,32867,6140
Motorola,Moto G60,2019,116225,8936
Samsung,Galaxy S20,2021,120910,24425
Xiaomi,Redmi Note 10,2022,83664,28124
Samsung,Galaxy A52,2022,23473,4913
Samsung,Galaxy S20,2023,56758,28243
Oppo,Oppo Reno 6,2022,20251,6154
Oppo,Oppo Reno 6,2019,64968,4216
Apple,iPhone 13,2018,125127,7914
Nokia,Nokia 7.2,2020,20462,3176
Apple,iPhone 11,2024,70955,45898
Apple,iPhone 11,2022,52532,12981
Xiaomi,Mi 11X,2024,65357,46074
Apple,iPhone 11,2021,42260,5942
OnePlus,OnePlus Nord,2023,88457,41703
Nokia,Nokia 7.2,2022,119987,35107
Motorola,Moto G60,2020,45631,7405
Vivo,Vivo Y20,2019,129532,10756
Vivo,Vivo V21,2020,8586,1638
Vivo,Vivo X60,2021,111467,20388
Apple,iPhone 14,2018,50161,1500
Apple,iPhone 14,2024,11993,8300
Nokia,Nokia 6.2,2021,18714,3150
Samsung,Galaxy S21,2018,22692,1034
Apple,iPhone 14,2019,25106,5084
Apple,iPhone 11,2022,99423,27047
Motorola,Moto G71,2021,38894,7751
Samsung,Galaxy S20,2023,41328,19811
Apple,iPhone 14,2018,25725,-481
Vivo,Vivo V20,2022,93382,27977
Xiaomi,Redmi Note 11,2024,7352,6410
Apple,iPhone 14,2024,62648,41674
Oppo,Oppo F19,2019,12833,2656
Realme,Realme Narzo 50,2018,108072,8122
Samsung,Galaxy S20,2024,103955,68904
Samsung,Galaxy A52,2024,17383,10765
Motorola,Moto Edge 20,2021,113111,25228
Samsung,Galaxy S20,2022,77394,24749
Apple,iPhone 14,2020,87830,11843
Motorola,Moto E40,2019,41534,981
Samsung,Galaxy S20,2023,34016,16260
Samsung,Galaxy S22,2024,97588,63088
Realme,Realme Narzo 50,2022,85040,28087
Apple,iPhone 12,2024,100587,66070
OnePlus,OnePlus 10R,2022,106880,33025
Vivo,Vivo Y20,2021,26933,3319
Xiaomi,Redmi Note 10,2023,82753,37489
Motorola,Moto Edge 20,2018,50999,4577
Nokia,Nokia 5.4,2024,65865,47153
Xiaomi,Mi 10,2020,18102,3641
Realme,Realme Narzo 50,2024,58578,40978
Realme,Realme Narzo 50,2023,121117,52334
Xiaomi,Redmi Note 10,2018,129765,8210
Vivo,Vivo V21,2020,36085,7133
OnePlus,OnePlus 10R,2024,19768,14411
Realme,Realme GT,2020,101728,13206
Oppo,Oppo A53,2021,103209,18674
Realme,Realme Narzo 50,2020,110069,15624
Samsung,Galaxy S20,2021,116697,20635
Apple,iPhone 13,2022,33759,9717
Realme,Realme 8,2021,42783,8786
Apple,iPhone 14,2019,47914,5905
Motorola,Moto G71,2023,115257,54796
Motorola,Moto E40,2020,14145,3695
Nokia,Nokia 6.2,2024,72406,46490
Oppo,Oppo F19,2024,72951,47345
Xiaomi,Mi 11X,2022,46644,11975
Apple,iPhone 13,2021,68178,10856
Realme,Realme 9,2020,113400,15398
Nokia,Nokia 6.2,2018,60447,3788
OnePlus,OnePlus Nord,2018,89322,3877
Samsung,Galaxy A52,2020,106097,16531
Nokia,Nokia 6.2,2024,15535,8915
Xiaomi,Mi 10,2024,118848,81037
Samsung,Galaxy A52,2019,114080,9506
Apple,iPhone 13,2019,45613,2103
Nokia,Nokia 5.4,2020,127543,18320
Apple,iPhone 13,2021,36600,9515
Realme,Realme GT,2021,35089,6906
Apple,iPhone 13,2022,126964,40257
Samsung,Galaxy S21,2023,108757,46037
Vivo,Vivo V20,2024,86962,58598
Apple,iPhone 11,2020,67607,7331
Xiaomi,Redmi Note 11,2024,18708,14728
Motorola,Moto G60,2024,32769,23120
Nokia,Nokia G20,2018,60836,4356
Realme,Realme 8,2018,31115,4194
Nokia,Nokia 5.4,2018,125865,6354
Oppo,Oppo F21,2019,98026,11660
Apple,iPhone 11,2021,77478,14695
Motorola,Moto G71,2024,88595,57353
Xiaomi,Redmi Note 10,2024,98249,67630
Motorola,Moto G60,2020,28738,3539
Xiaomi,Redmi Note 10,2021,101124,22621
OnePlus,OnePlus 10R,2020,115231,18096
Samsung,Galaxy S22,2023,129831,61211
Apple,iPhone 12,2022,47775,13265
Vivo,Vivo V20,2022,93114,26032
Vivo,Vivo V21,2023,118775,51308
Vivo,Vivo Y20,2022,89233,29530
Realme,Realme 9,2018,51145,3088
Vivo,Vivo V21,2020,119207,13656
Xiaomi,Mi 10,2021,121038,23758
Apple,iPhone 14,2019,99450,7037
Motorola,Moto Edge 20,2023,96551,46351
Nokia,Nokia 6.2,2018,83734,6571
Apple,iPhone 11,2018,75107,3762
Motorola,Moto E40,2018,110457,7888
Nokia,Nokia 5.4,2020,27968,806
Motorola,Moto G71,2020,125819,17706
Realme,Realme Narzo 50,2020,72905,10581
Xiaomi,Redmi Note 10,2023,80823,38156
Realme,Realme 8,2019,56599,6839
OnePlus,OnePlus 8,2019,109251,11590
Vivo,Vivo X60,2024,8121,6865
Xiaomi,Redmi Note 11,2024,63989,44886
Xiaomi,Mi 11X,2024,21167,16023
Xiaomi,Mi 10,2019,60785,7045
Apple,iPhone 12,2020,59343,10710
Vivo,Vivo Y20,2022,101264,27665
Realme,Realme 8,2022,78475,24164
Motorola,Moto G60,2020,88445,12498
Xiaomi,Mi 10,2023,75832,32755
Apple,iPhone 12,2021,56157,8918
Vivo,Vivo V21,2019,84333,5922
Oppo,Oppo F19,2023,33556,16817
Nokia,Nokia G20,2021,26369,4952
OnePlus,OnePlus 9,2018,26345,3624
Oppo,Oppo A53,2024,98567,64184
Apple,iPhone 12,2022,33321,8445
Oppo,Oppo Reno 6,2023,19429,10379
Samsung,Galaxy A52,2020,12901,-194
Apple,iPhone 11,2024,121885,81793
Realme,Realme 8,2018,66133,3667
Samsung,Galaxy S21,2018,110666,8448
Nokia,Nokia 7.2,2019,55064,5616
Nokia,Nokia 7.2,2023,119758,54010
Xiaomi,Redmi Note 10,2022,121272,37848
OnePlus,OnePlus 9,2019,12808,2497
Xiaomi,Redmi Note 11,2024,45861,30381
Samsung,Galaxy S21,2020,93839,11942
Samsung,Galaxy S21,2020,45681,8306
Motorola,Moto Edge 20,2024,91580,63728
OnePlus,OnePlus Nord,2019,33854,5762
Oppo,Oppo F19,2019,35696,3649
Realme,Realme 9,2019,77286,6805
Xiaomi,Redmi Note 11,2018,88918,6373
Nokia,Nokia 5.4,2018,95364,4838
Samsung,Galaxy S20,2019,116685,12458
Vivo,Vivo V21,2018,73903,3429
Realme,Realme Narzo 50,2024,123028,85170
Motorola,Moto E40,2023,35413,16584
Nokia,Nokia 6.2,2019,83450,7049
OnePlus,OnePlus Nord,2019,125801,10210
Samsung,Galaxy S22,2020,93985,13979
OnePlus,OnePlus 8,2019,11596,1071
Xiaomi,Redmi Note 10,2020,69038,8351
Realme,Realme Narzo 50,2022,24574,8942
Xiaomi,Mi 10,2022,16231,3888
Apple,iPhone 13,2024,7177,4703
Motorola,Moto E40,2018,27638,-1292
Apple,iPhone 11,2022,116899,33450
Nokia,Nokia G20,2019,116136,10456
Oppo,Oppo A53,2018,12352,-1536
Realme,Realme GT,2023,109270,46894
Motorola,Moto G60,2019,98855,6117
Xiaomi,Redmi Note 11,2020,25375,2635
Nokia,Nokia 5.4,2024,38241,24047
OnePlus,OnePlus 9,2024,99758,68981
Vivo,Vivo X60,2023,40478,15652
Realme,Realme 9,2024,87668,56970
Oppo,Oppo F21,2023,121045,54906
Apple,iPhone 13,2021,96695,20235
Motorola,Moto G60,2019,97980,11748
Nokia,Nokia 6.2,2021,76418,18184
Apple,iPhone 14,2020,123289,17371
Xiaomi,Redmi Note 10,2021,88478,16530
Nokia,Nokia 6.2,2020,114048,13094
Vivo,Vivo X60,2024,101472,65647
Motorola,Moto E40,2019,68395,6501
Vivo,Vivo V21,2019,76864,6393
Oppo,Oppo Reno 6,2019,79981,5562
Realme,Realme Narzo 50,2024,36083,24181
Realme,Realme Narzo 50,2023,34778,16499
Apple,iPhone 11,2020,13667,-1093
Nokia,Nokia G20,2023,81389,38573
OnePlus,OnePlus 8,2020,32451,4056
Motorola,Moto E40,2020,22628,4290
Motorola,Moto G71,2019,41669,3699
Samsung,Galaxy S20,2024,60376,39545
Samsung,Galaxy S21,2024,95345,61071
Xiaomi,Redmi Note 10,2023,100489,46493
Xiaomi,Redmi Note 10,2019,54163,2999
Samsung,Galaxy A52,2020,37783,3554
Vivo,Vivo Y20,2022,53945,15811
Apple,iPhone 14,2019,66339,5998
Realme,Realme Narzo 50,2023,104053,49476
Samsung,Galaxy S20,2023,105317,48683
Nokia,Nokia G20,2021,107431,24393
OnePlus,OnePlus 9,2022,33817,12358
Samsung,Galaxy A52,2020,124036,19618
Realme,Realme 9,2019,47264,1475
Samsung,Galaxy S20,2024,37928,23354
Vivo,Vivo X60,2021,11150,3192
Motorola,Moto G71,2018,30874,-83
Vivo,Vivo X60,2021,77073,14428
Oppo,Oppo F19,2021,22607,5627
Realme,Realme 8,2024,82745,54979
Xiaomi,Mi 11X,2018,100255,7027
Oppo,Oppo F19,2022,47514,16368
Motorola,Moto G71,2023,54019,22039
Apple,iPhone 13,2022,52962,17342
Nokia,Nokia G20,2021,128654,27752
OnePlus,OnePlus 9,2021,50187,8761
Vivo,Vivo X60,2019,71098,8328
Vivo,Vivo V21,2023,101516,45538
Realme,Realme Narzo 50,2020,129340,17874
Xiaomi,Redmi Note 11,2021,116385,21959
Xiaomi,Mi 10,2020,69565,6751
Realme,Realme Narzo 50,2019,44911,5853
OnePlus,OnePlus Nord,2021,69119,14641
Oppo,Oppo F21,2021,24013,3124
Apple,iPhone 11,2021,120965,24060
Motorola,Moto Edge 20,2021,12361,2979
Oppo,Oppo F19,2023,122992,54785
Motorola,Moto Edge 20,2018,76853,2688
Xiaomi,Mi 11X,2024,41630,28838
Nokia,Nokia 7.2,2021,97557,17055
Vivo,Vivo Y20,2019,82501,6553
Xiaomi,Redmi Note 10,2019,52709,1862
Vivo,Vivo V21,2019,90476,9765
Motorola,Moto G71,2022,90020,29650
Oppo,Oppo A53,2022,26985,7925
Vivo,Vivo V21,2020,38680,3940
OnePlus,OnePlus Nord,2023,25491,12430
OnePlus,OnePlus 10R,2021,82903,18586
Xiaomi,Mi 10,2022,30784,11642
Motorola,Moto G71,2018,81601,5926
Xiaomi,Redmi Note 10,2022,125234,38436
Nokia,Nokia 5.4,2018,120983,9920
Realme,Realme 9,2023,34048,16408
Xiaomi,Mi 10,2021,40153,6735
OnePlus,OnePlus 9,2018,128881,5185
Nokia,Nokia 6.2,2018,113908,5751
OnePlus,OnePlus 10R,2024,15045,12484
Nokia,Nokia G20,2018,65276,2237
Nokia,Nokia G20,2024,54287,37737
Nokia,Nokia 7.2,2023,110639,49181
Realme,Realme Narzo 50,2021,86636,20346
Motorola,Moto G71,2018,14563,1082
Realme,Realme 9,2023,123594,53667
Motorola,Moto G71,2020,27694,4483
Apple,iPhone 11,2021,12794,4894
Vivo,Vivo V20,2019,39205,2695
Nokia,Nokia 5.4,2022,86915,24842
Apple,iPhone 11,2022,35864,9366
Realme,Realme 9,2018,101848,5969
Samsung,Galaxy S22,2020,49996,5147
OnePlus,OnePlus Nord,2024,126375,84050
Oppo,Oppo A53,2022,121176,35715
OnePlus,OnePlus 9,2022,47582,16850
Oppo,Oppo A53,2022,100727,31537
Oppo,Oppo F19,2020,11348,-1040
Samsung,Galaxy S20,2024,69187,45568
Motorola,Moto E40,2018,75781,3078
Samsung,Galaxy S21,2024,69425,46453
Oppo,Oppo F21,2018,95936,7395
Oppo,Oppo F19,2018,100220,3920
Realme,Realme 9,2019,117751,8203
Realme,Realme GT,2018,88655,4264
Xiaomi,Mi 10,2021,105998,23984
Samsung,Galaxy S22,2018,100799,5965
OnePlus,OnePlus 10R,2021,103384,21498
Realme,Realme 8,2024,13212,11459
OnePlus,OnePlus 10R,2023,57776,28759
Samsung,Galaxy S22,2020,83839,13249
Nokia,Nokia 5.4,2018,117779,8787
Samsung,Galaxy S20,2020,44335,5835
Realme,Realme 9,2019,16599,3101
Oppo,Oppo F21,2020,20617,2580
OnePlus,OnePlus 10R,2022,9928,4716
Samsung,Galaxy S21,2020,36792,4857
Realme,Realme 8,2021,17217,3255
Vivo,Vivo V20,2024,54857,38138
Oppo,Oppo F21,2021,90883,17864
Oppo,Oppo A53,2018,49448,5134
Samsung,Galaxy S21,2018,97898,8454
Oppo,Oppo F21,2020,121179,16077
Realme,Realme 9,2023,8613,4252
Vivo,Vivo V20,2022,48680,14935
Motorola,Moto Edge 20,2020,39581,4631
Samsung,Galaxy S22,2023,83217,38810
Vivo,Vivo V20,2024,92248,60183
Oppo,Oppo F21,2023,100158,45615
Apple,iPhone 11,2024,125000,86116
OnePlus,OnePlus Nord,2024,55213,35335
Apple,iPhone 12,2024,86871,59520
